a1	a3	a4	G_theta	G_k	E_lambda	U_b	U_a	epsilon	mia	obj	delta
0.1	0.2	0.1	5	1	0.1	1	0	1.9036666666666666	-0.21447728061910737	15.5	1.325220968563378e-106
0.1	0.2	0.1	5	1	0.1	1	0	2.0033333333333334	-0.179313630905588	15.5	3.8181134481653884e-112
0.1	0.2	0.1	5	1	0.1	1	0	2.1029999999999998	-0.14046473965773493	15.5	1.10004223060748e-117
0.1	0.2	0.1	5	1	0.1	1	0	2.2026666666666666	-0.09754438402106541	15.5	3.16934770416857e-123
0.1	0.2	0.1	5	1	0.1	1	0	2.3023333333333333	-0.05012586398595403	15.5	9.131253865018918e-129
0.1	0.2	0.1	5	1	0.1	1	0	2.4019999999999997	0.0022622397230282476	15.5	2.630818860226669e-134
0.1	0.2	0.1	5	1	0.1	1	0	2.5016666666666665	0.06014075234195676	15.5	7.579690563459783e-140
0.1	0.2	0.1	5	1	0.1	1	0	2.6013333333333333	0.12408508294014747	15.5	2.183795695947356e-145
0.1	0.2	0.1	5	1	0.1	1	0	2.7009999999999996	0.19473094494720705	15.5	6.291765609309588e-151
0.1	0.2	0.1	5	1	0.1	1	0	2.8006666666666664	0.2727806762061305	15.5	1.8127297602038544e-156
0.1	0.2	0.1	5	1	0.1	1	0	2.900333333333333	0.35901022138432387	15.5	5.222682133400872e-162
0.1	0.2	0.1	5	1	0.1	1	0	3.0	0.4027022850505293	15.5	1.5047145617269095e-167
0.1	0.2	0.1	5	1	0.1	2	1	0.01	-0.47484063282147465	16.5	89044.37466626918
0.1	0.2	0.1	5	1	0.1	2	1	0.10966666666666666	-0.49130754745172306	16.5	0.25654704570916653
0.1	0.2	0.1	5	1	0.1	2	1	0.20933333333333334	-0.48835646675824024	16.5	7.39141432670793e-07
0.1	0.2	0.1	5	1	0.1	2	1	0.309	-0.4818968814726993	16.5	2.129551154956503e-12
0.1	0.2	0.1	5	1	0.1	2	1	0.4086666666666667	-0.47475949832343983	16.5	6.1354808716242255e-18
0.1	0.2	0.1	5	1	0.1	2	1	0.5083333333333333	-0.4668740989379499	16.5	1.7677023366379536e-23
0.1	0.2	0.1	5	1	0.1	2	1	0.608	-0.4581622892802905	16.5	5.092952967072116e-29
0.1	0.2	0.1	5	1	0.1	2	1	0.7076666666666667	-0.448537459414229	16.5	1.4673381025303872e-34
0.1	0.2	0.1	5	1	0.1	2	1	0.8073333333333333	-0.43790392245796833	16.5	4.227569194253252e-40
0.1	0.2	0.1	5	1	0.1	2	1	0.907	-0.4261559632967505	16.5	1.2180111224113034e-45
0.1	0.2	0.1	5	1	0.1	2	1	1.0066666666666666	-0.413176787598077	16.5	3.5092295977895046e-51
0.1	0.2	0.1	5	1	0.1	2	1	1.1063333333333334	-0.39883736068100467	16.5	1.0110492542647783e-56
0.1	0.2	0.1	5	1	0.1	2	1	1.206	-0.3829951246959356	16.5	2.912948742918672e-62
0.1	0.2	0.1	5	1	0.1	2	1	1.3056666666666668	-0.3654925813615288	16.5	8.392539080642127e-68
0.1	0.2	0.1	5	1	0.1	2	1	1.4053333333333333	-0.3461557261687703	16.5	2.4179866669927837e-73
0.1	0.2	0.1	5	1	0.1	2	1	1.5050000000000001	-0.3247923184855757	16.5	6.966496629417385e-79
0.1	0.2	0.1	5	1	0.1	2	1	1.6046666666666667	-0.30118997036387646	16.5	2.007127497855223e-84
0.1	0.2	0.1	5	1	0.1	2	1	1.7043333333333333	-0.2751140350487395	16.5	5.782764288774917e-90
0.1	0.2	0.1	5	1	0.1	2	1	1.804	-0.24630527419777665	16.5	1.666080647854371e-95
0.1	0.2	0.1	5	1	0.1	2	1	1.9036666666666666	-0.21447728061910737	16.5	4.800169238340129e-101
0.1	0.2	0.1	5	1	0.1	2	1	2.0033333333333334	-0.179313630905588	16.5	1.3829837557011361e-106
0.1	0.2	0.1	5	1	0.1	2	1	2.1029999999999998	-0.14046473965773493	16.5	3.9845346561046754e-112
0.1	0.2	0.1	5	1	0.1	2	1	2.2026666666666666	-0.09754438402106541	16.5	1.1479900873925217e-117
0.1	0.2	0.1	5	1	0.1	2	1	2.3023333333333333	-0.05012586398595403	16.5	3.3074909732115736e-123
0.1	0.2	0.1	5	1	0.1	2	1	2.4019999999999997	0.0022622397230282476	16.5	9.529260450953896e-129
0.1	0.2	0.1	5	1	0.1	2	1	2.5016666666666665	0.06014075234195676	16.5	2.745489117811121e-134
0.1	0.2	0.1	5	1	0.1	2	1	2.6013333333333333	0.12408508294014747	16.5	7.910068713952244e-140
0.1	0.2	0.1	5	1	0.1	2	1	2.7009999999999996	0.19473094494720705	16.5	2.278981426425533e-145
0.1	0.2	0.1	5	1	0.1	2	1	2.8006666666666664	0.2727806762061305	16.5	6.566006604760854e-151
0.1	0.2	0.1	5	1	0.1	2	1	2.900333333333333	0.35901022138432387	16.5	1.8917417331207843e-156
0.1	0.2	0.1	5	1	0.1	2	1	3.0	0.4027022850505293	16.5	5.450324680203655e-162
0.1	0.2	0.1	5	1	0.5	1	0	0.01	-0.48389191769302536	7.5	1.2487476008970517
0.1	0.2	0.1	5	1	0.5	1	0	0.10966666666666666	-0.49420110022622216	7.5	3.597784913951496e-06
0.1	0.2	0.1	5	1	0.5	1	0	0.20933333333333334	-0.48835720588930737	7.5	1.036563055477219e-11
0.1	0.2	0.1	5	1	0.5	1	0	0.309	-0.48189688147482884	7.5	2.986456927465892e-17
0.1	0.2	0.1	5	1	0.5	1	0	0.4086666666666667	-0.47475949832343983	7.5	8.604324582553092e-23
0.1	0.2	0.1	5	1	0.5	1	0	0.5083333333333333	-0.4668740989379499	7.5	2.479004496634366e-28
0.1	0.2	0.1	5	1	0.5	1	0	0.608	-0.4581622892802905	7.5	7.142295987757719e-34
0.1	0.2	0.1	5	1	0.5	1	0	0.7076666666666667	-0.448537459414229	7.5	2.057777307221383e-39
0.1	0.2	0.1	5	1	0.5	1	0	0.8073333333333333	-0.43790392245796833	7.5	5.928692192781364e-45
0.1	0.2	0.1	5	1	0.5	1	0	0.907	-0.4261559632967505	7.5	1.7081241489735802e-50
0.1	0.2	0.1	5	1	0.5	1	0	1.0066666666666666	-0.413176787598077	7.5	4.921301382215908e-56
0.1	0.2	0.1	5	1	0.5	1	0	1.1063333333333334	-0.39883736068100467	7.5	1.4178833142282401e-61
0.1	0.2	0.1	5	1	0.5	1	0	1.206	-0.3829951246959356	7.5	4.085084282852229e-67
0.1	0.2	0.1	5	1	0.5	1	0	1.3056666666666668	-0.3654925813615288	7.5	1.176959586909952e-72
0.1	0.2	0.1	5	1	0.5	1	0	1.4053333333333333	-0.3461557261687703	7.5	3.3909554205136406e-78
0.1	0.2	0.1	5	1	0.5	1	0	1.5050000000000001	-0.3247923184855757	7.5	9.76973108660379e-84
0.1	0.2	0.1	5	1	0.5	1	0	1.6046666666666667	-0.30118997036387646	7.5	2.8147714631440772e-89
0.1	0.2	0.1	5	1	0.5	1	0	1.7043333333333333	-0.2751140350487395	7.5	8.109679088909771e-95
0.1	0.2	0.1	5	1	0.5	1	0	1.804	-0.24630527419777665	7.5	2.336491462494701e-100
0.1	0.2	0.1	5	1	0.5	1	0	1.9036666666666666	-0.21447728061910737	7.5	6.731699607912218e-106
0.1	0.2	0.1	5	1	0.5	1	0	2.0033333333333334	-0.179313630905588	7.5	1.9394797857630518e-111
0.1	0.2	0.1	5	1	0.5	1	0	2.1029999999999998	-0.14046473965773493	7.5	5.587863479473249e-117
0.1	0.2	0.1	5	1	0.5	1	0	2.2026666666666666	-0.09754438402106541	7.5	1.6099274916105674e-122
0.1	0.2	0.1	5	1	0.5	1	0	2.3023333333333333	-0.05012586398595403	7.5	4.638385561430755e-128
0.1	0.2	0.1	5	1	0.5	1	0	2.4019999999999997	0.0022622397230282476	7.5	1.3363720247405272e-133
0.1	0.2	0.1	5	1	0.5	1	0	2.5016666666666665	0.06014075234195676	7.5	3.850240918648685e-139
0.1	0.2	0.1	5	1	0.5	1	0	2.6013333333333333	0.12408508294014747	7.5	1.1092985229554623e-144
0.1	0.2	0.1	5	1	0.5	1	0	2.7009999999999996	0.19473094494720705	7.5	3.1960161429667695e-150
0.1	0.2	0.1	5	1	0.5	1	0	2.8006666666666664	0.2727806762061305	7.5	9.208088692743812e-156
0.1	0.2	0.1	5	1	0.5	1	0	2.900333333333333	0.35901022138432387	7.5	2.652955854432242e-161
0.1	0.2	0.1	5	1	0.5	1	0	3.0	0.4027022850505293	7.5	7.643469780121203e-167
0.1	0.2	0.1	5	1	0.5	2	1	0.01	-0.35689352817849657	8.5	452317.04262746265
0.1	0.2	0.1	5	1	0.5	2	1	0.10966666666666666	-0.47877414557748715	8.5	1.303177224219869
0.1	0.2	0.1	5	1	0.5	2	1	0.20933333333333334	-0.48835345129677793	8.5	3.7546028950408783e-06
0.1	0.2	0.1	5	1	0.5	2	1	0.309	-0.4818968814640114	8.5	1.0817441125775037e-11
0.1	0.2	0.1	5	1	0.5	2	1	0.4086666666666667	-0.47475949832343983	8.5	3.116628729609897e-17
0.1	0.2	0.1	5	1	0.5	2	1	0.5083333333333333	-0.4668740989379499	8.5	8.979364459017503e-23
0.1	0.2	0.1	5	1	0.5	2	1	0.608	-0.4581622892802905	8.5	2.587057782078468e-28
0.1	0.2	0.1	5	1	0.5	2	1	0.7076666666666667	-0.448537459414229	8.5	7.45360988337155e-34
0.1	0.2	0.1	5	1	0.5	2	1	0.8073333333333333	-0.43790392245796833	8.5	2.1474704074394186e-39
0.1	0.2	0.1	5	1	0.5	2	1	0.907	-0.4261559632967505	8.5	6.187108291133165e-45
0.1	0.2	0.1	5	1	0.5	2	1	1.0066666666666666	-0.413176787598077	8.5	1.7825767877217748e-50
0.1	0.2	0.1	5	1	0.5	2	1	1.1063333333333334	-0.39883736068100467	8.5	5.1358079648908485e-56
0.1	0.2	0.1	5	1	0.5	2	1	1.206	-0.3829951246959356	8.5	1.4796851184148755e-61
0.1	0.2	0.1	5	1	0.5	2	1	1.3056666666666668	-0.3654925813615288	8.5	4.263142361680796e-67
0.1	0.2	0.1	5	1	0.5	2	1	1.4053333333333333	-0.3461557261687703	8.5	1.2282601595282168e-72
0.1	0.2	0.1	5	1	0.5	2	1	1.5050000000000001	-0.3247923184855757	8.5	3.538758248010852e-78
0.1	0.2	0.1	5	1	0.5	2	1	1.6046666666666667	-0.30118997036387646	8.5	1.0195567967192948e-83
0.1	0.2	0.1	5	1	0.5	2	1	1.7043333333333333	-0.2751140350487395	8.5	2.9374599474852907e-89
0.1	0.2	0.1	5	1	0.5	2	1	1.804	-0.24630527419777665	8.5	8.463158669379841e-95
0.1	0.2	0.1	5	1	0.5	2	1	1.9036666666666666	-0.21447728061910737	8.5	2.438332979634946e-100
0.1	0.2	0.1	5	1	0.5	2	1	2.0033333333333334	-0.179313630905588	8.5	7.025116687326545e-106
0.1	0.2	0.1	5	1	0.5	2	1	2.1029999999999998	-0.14046473965773493	8.5	2.024016608180621e-111
0.1	0.2	0.1	5	1	0.5	2	1	2.2026666666666666	-0.09754438402106541	8.5	5.83142375069878e-117
0.1	0.2	0.1	5	1	0.5	2	1	2.3023333333333333	-0.05012586398595403	8.5	1.6800999963524108e-122
0.1	0.2	0.1	5	1	0.5	2	1	2.4019999999999997	0.0022622397230282476	8.5	4.840560587635707e-128
0.1	0.2	0.1	5	1	0.5	2	1	2.5016666666666665	0.06014075234195676	8.5	1.3946209662187285e-133
0.1	0.2	0.1	5	1	0.5	2	1	2.6013333333333333	0.12408508294014747	8.5	4.018062792943674e-139
0.1	0.2	0.1	5	1	0.5	2	1	2.7009999999999996	0.19473094494720705	8.5	1.1576499277659017e-144
0.1	0.2	0.1	5	1	0.5	2	1	2.8006666666666664	0.2727806762061305	8.5	3.3353220801074424e-150
0.1	0.2	0.1	5	1	0.5	2	1	2.900333333333333	0.35901022138432387	8.5	9.609445058680807e-156
0.1	0.2	0.1	5	1	0.5	2	1	3.0	0.4027022850505293	8.5	2.768591222015666e-161
0.1	0.2	0.1	5	1	1	1	0	0.01	-0.4657779956421087	6.5	2.5482570564760096
0.1	0.2	0.1	5	1	1	1	0	0.10966666666666666	-0.49419735619058885	6.5	7.341820547301835e-06
0.1	0.2	0.1	5	1	1	1	0	0.20933333333333334	-0.48835720587852033	6.5	2.1152626188868437e-11
0.1	0.2	0.1	5	1	1	1	0	0.309	-0.48189688147482873	6.5	6.094313962092672e-17
0.1	0.2	0.1	5	1	1	1	0	0.4086666666666667	-0.47475949832343983	6.5	1.7558416783303636e-22
0.1	0.2	0.1	5	1	1	1	0	0.5083333333333333	-0.4668740989379499	6.5	5.058781051548209e-28
0.1	0.2	0.1	5	1	1	1	0	0.608	-0.4581622892802905	6.5	1.45749278214183e-33
0.1	0.2	0.1	5	1	1	1	0	0.7076666666666667	-0.448537459414229	6.5	4.199203698182208e-39
0.1	0.2	0.1	5	1	1	1	0	0.8073333333333333	-0.43790392245796833	6.5	1.2098386979944043e-44
0.1	0.2	0.1	5	1	1	1	0	0.907	-0.4261559632967505	6.5	3.485683906685499e-50
0.1	0.2	0.1	5	1	1	1	0	1.0066666666666666	-0.413176787598077	6.5	1.004265470882024e-55
0.1	0.2	0.1	5	1	1	1	0	1.1063333333333334	-0.39883736068100467	6.5	2.893403885738119e-61
0.1	0.2	0.1	5	1	1	1	0	1.206	-0.3829951246959356	6.5	8.336228107745187e-67
0.1	0.2	0.1	5	1	1	1	0	1.3056666666666668	-0.3654925813615288	6.5	2.401762830515832e-72
0.1	0.2	0.1	5	1	1	1	0	1.4053333333333333	-0.3461557261687703	6.5	6.919753897674785e-78
0.1	0.2	0.1	5	1	1	1	0	1.5050000000000001	-0.3247923184855757	6.5	1.9936603812833624e-83
0.1	0.2	0.1	5	1	1	1	0	1.6046666666666667	-0.30118997036387646	6.5	5.743963982930997e-89
0.1	0.2	0.1	5	1	1	1	0	1.7043333333333333	-0.2751140350487395	6.5	1.6549018351846936e-94
0.1	0.2	0.1	5	1	1	1	0	1.804	-0.24630527419777665	6.5	4.767961798221619e-100
0.1	0.2	0.1	5	1	1	1	0	1.9036666666666666	-0.21447728061910737	6.5	1.3737044231849702e-105
0.1	0.2	0.1	5	1	1	1	0	2.0033333333333334	-0.179313630905588	6.5	3.957799835941944e-111
0.1	0.2	0.1	5	1	1	1	0	2.1029999999999998	-0.14046473965773493	6.5	1.140287479388376e-116
0.1	0.2	0.1	5	1	1	1	0	2.2026666666666666	-0.09754438402106541	6.5	3.2852988770221674e-122
0.1	0.2	0.1	5	1	1	1	0	2.3023333333333333	-0.05012586398595403	6.5	9.46532247916318e-128
0.1	0.2	0.1	5	1	1	1	0	2.4019999999999997	0.0022622397230282476	6.5	2.727067855566444e-133
0.1	0.2	0.1	5	1	1	1	0	2.5016666666666665	0.06014075234195676	6.5	7.856994946801676e-139
0.1	0.2	0.1	5	1	1	1	0	2.6013333333333333	0.12408508294014747	6.5	2.2636902660144673e-144
0.1	0.2	0.1	5	1	1	1	0	2.7009999999999996	0.19473094494720705	6.5	6.521951019625986e-150
0.1	0.2	0.1	5	1	1	1	0	2.8006666666666664	0.2727806762061305	6.5	1.879048814274761e-155
0.1	0.2	0.1	5	1	1	1	0	2.900333333333333	0.35901022138432387	6.5	5.413754926711894e-161
0.1	0.2	0.1	5	1	1	1	0	3.0	0.4027022850505293	6.5	1.559764822704158e-166
0.1	0.2	0.1	5	1	1	2	1	0.01	-0.1515628805905161	7.5	923020.956906449
0.1	0.2	0.1	5	1	1	2	1	0.10966666666666666	-0.4606984985105143	7.5	2.6593291323511172
0.1	0.2	0.1	5	1	1	2	1	0.20933333333333334	-0.48834954406774894	7.5	7.661831924026514e-06
0.1	0.2	0.1	5	1	1	2	1	0.309	-0.4818968814527543	7.5	2.2074615630646683e-11
0.1	0.2	0.1	5	1	1	2	1	0.4086666666666667	-0.4747594983234397	7.5	6.359949684000723e-17
0.1	0.2	0.1	5	1	1	2	1	0.5083333333333333	-0.4668740989379499	7.5	1.8323743733442205e-22
0.1	0.2	0.1	5	1	1	2	1	0.608	-0.4581622892802905	7.5	5.279280514647926e-28
0.1	0.2	0.1	5	1	1	2	1	0.7076666666666667	-0.448537459414229	7.5	1.521021203842475e-33
0.1	0.2	0.1	5	1	1	2	1	0.8073333333333333	-0.43790392245796833	7.5	4.3822363598966646e-39
0.1	0.2	0.1	5	1	1	2	1	0.907	-0.4261559632967505	7.5	1.2625725049385463e-44
0.1	0.2	0.1	5	1	1	2	1	1.0066666666666666	-0.413176787598077	7.5	3.6376160464891216e-50
0.1	0.2	0.1	5	1	1	2	1	1.1063333333333334	-0.39883736068100467	7.5	1.0480388611281241e-55
0.1	0.2	0.1	5	1	1	2	1	1.206	-0.3829951246959356	7.5	3.0195200383913498e-61
0.1	0.2	0.1	5	1	1	2	1	1.3056666666666668	-0.3654925813615288	7.5	8.699583193348671e-67
0.1	0.2	0.1	5	1	1	2	1	1.4053333333333333	-0.3461557261687703	7.5	2.5064495938340194e-72
0.1	0.2	0.1	5	1	1	2	1	1.5050000000000001	-0.3247923184855757	7.5	7.221368457323003e-78
0.1	0.2	0.1	5	1	1	2	1	1.6046666666666667	-0.30118997036387646	7.5	2.0805589916792244e-83
0.1	0.2	0.1	5	1	1	2	1	1.7043333333333333	-0.2751140350487395	7.5	5.994328835925305e-89
0.1	0.2	0.1	5	1	1	2	1	1.804	-0.24630527419777665	7.5	1.7270348178978483e-94
0.1	0.2	0.1	5	1	1	2	1	1.9036666666666666	-0.21447728061910737	7.5	4.975785186084352e-100
0.1	0.2	0.1	5	1	1	2	1	2.0033333333333334	-0.179313630905588	7.5	1.4335807223731494e-105
0.1	0.2	0.1	5	1	1	2	1	2.1029999999999998	-0.14046473965773493	7.5	4.130310314254788e-111
0.1	0.2	0.1	5	1	1	2	1	2.2026666666666666	-0.09754438402106541	7.5	1.1899897247361e-116
0.1	0.2	0.1	5	1	1	2	1	2.3023333333333333	-0.05012586398595403	7.5	3.428496740524046e-122
0.1	0.2	0.1	5	1	1	2	1	2.4019999999999997	0.0022622397230282476	7.5	9.877891930866423e-128
0.1	0.2	0.1	5	1	1	2	1	2.5016666666666665	0.06014075234195676	7.5	2.8459338416333583e-133
0.1	0.2	0.1	5	1	1	2	1	2.6013333333333333	0.12408508294014747	7.5	8.199461471779418e-139
0.1	0.2	0.1	5	1	1	2	1	2.7009999999999996	0.19473094494720705	7.5	2.3623587956849036e-144
0.1	0.2	0.1	5	1	1	2	1	2.8006666666666664	0.2727806762061305	7.5	6.806226358593278e-150
0.1	0.2	0.1	5	1	1	2	1	2.900333333333333	0.35901022138432387	7.5	1.960951796527559e-155
0.1	0.2	0.1	5	1	1	2	1	3.0	0.4027022850505293	7.5	5.6497268026498905e-161
0.1	0.2	0.1	5	1	5	1	0	0.01	-0.12895194637935187	5.7	15.215311351491028
0.1	0.2	0.1	5	1	5	1	0	0.10966666666666666	-0.49416086095583195	5.7	4.3837055304166595e-05
0.1	0.2	0.1	5	1	5	1	0	0.20933333333333334	-0.48835720577337344	5.7	1.262995789798436e-10
0.1	0.2	0.1	5	1	5	1	0	0.309	-0.4818968814748285	5.7	3.6388355786684735e-16
0.1	0.2	0.1	5	1	5	1	0	0.4086666666666667	-0.47475949832343983	5.7	1.0483902223218502e-21
0.1	0.2	0.1	5	1	5	1	0	0.5083333333333333	-0.4668740989379499	5.7	3.0205323502477625e-27
0.1	0.2	0.1	5	1	5	1	0	0.608	-0.4581622892802905	5.7	8.702499779793164e-33
0.1	0.2	0.1	5	1	5	1	0	0.7076666666666667	-0.448537459414229	5.7	2.5072898958055507e-38
0.1	0.2	0.1	5	1	5	1	0	0.8073333333333333	-0.43790392245796833	5.7	7.223789463581029e-44
0.1	0.2	0.1	5	1	5	1	0	0.907	-0.4261559632967505	5.7	2.0812565113209105e-49
0.1	0.2	0.1	5	1	5	1	0	1.0066666666666666	-0.413176787598077	5.7	5.9963384699316016e-55
0.1	0.2	0.1	5	1	5	1	0	1.1063333333333334	-0.39883736068100467	5.7	1.727613816480526e-60
0.1	0.2	0.1	5	1	5	1	0	1.206	-0.3829951246959356	5.7	4.977453347340045e-66
0.1	0.2	0.1	5	1	5	1	0	1.3056666666666668	-0.3654925813615288	5.7	1.4340613387439406e-71
0.1	0.2	0.1	5	1	5	1	0	1.4053333333333333	-0.3461557261687703	5.7	4.131695025085738e-77
0.1	0.2	0.1	5	1	5	1	0	1.5050000000000001	-0.3247923184855757	5.7	1.1903886757919113e-82
0.1	0.2	0.1	5	1	5	1	0	1.6046666666666667	-0.30118997036387646	5.7	3.429646164225917e-88
0.1	0.2	0.1	5	1	5	1	0	1.7043333333333333	-0.2751140350487395	5.7	9.881203552246921e-94
0.1	0.2	0.1	5	1	5	1	0	1.804	-0.24630527419777665	5.7	2.846887957696117e-99
0.1	0.2	0.1	5	1	5	1	0	1.9036666666666666	-0.21447728061910737	5.7	8.202210389474697e-105
0.1	0.2	0.1	5	1	5	1	0	2.0033333333333334	-0.179313630905588	5.7	2.3631507903686164e-110
0.1	0.2	0.1	5	1	5	1	0	2.1029999999999998	-0.14046473965773493	5.7	6.808508186020363e-116
0.1	0.2	0.1	5	1	5	1	0	2.2026666666666666	-0.09754438402106541	5.7	1.961609217153433e-121
0.1	0.2	0.1	5	1	5	1	0	2.3023333333333333	-0.05012586398595403	5.7	5.6516209067972706e-127
0.1	0.2	0.1	5	1	5	1	0	2.4019999999999997	0.0022622397230282476	5.7	1.6282967369260416e-132
0.1	0.2	0.1	5	1	5	1	0	2.5016666666666665	0.06014075234195676	5.7	4.6913094618484296e-138
0.1	0.2	0.1	5	1	5	1	0	2.6013333333333333	0.12408508294014747	5.7	1.3516200068285368e-143
0.1	0.2	0.1	5	1	5	1	0	2.7009999999999996	0.19473094494720705	5.7	3.8941721020882455e-149
0.1	0.2	0.1	5	1	5	1	0	2.8006666666666664	0.2727806762061305	5.7	1.1219556002477302e-154
0.1	0.2	0.1	5	1	5	1	0	2.900333333333333	0.35901022138432387	5.7	3.2324826328354186e-160
0.1	0.2	0.1	5	1	5	1	0	3.0	0.4027022850505293	5.7	9.313152828218379e-166
0.1	0.2	0.1	5	1	5	2	1	0.01	0.45	6.7	5511241.635897717
0.1	0.2	0.1	5	1	5	2	1	0.10966666666666666	-0.11888098609491354	6.7	15.878518605785763
0.1	0.2	0.1	5	1	5	2	1	0.20933333333333334	-0.48831145806828197	6.7	4.5747831391032e-05
0.1	0.2	0.1	5	1	5	2	1	0.309	-0.48189688134302405	6.7	1.3180474381405515e-10
0.1	0.2	0.1	5	1	5	2	1	0.4086666666666667	-0.4747594983234395	6.7	3.7974456851071926e-16
0.1	0.2	0.1	5	1	5	2	1	0.5083333333333333	-0.4668740989379499	6.7	1.0940876112686419e-21
0.1	0.2	0.1	5	1	5	2	1	0.608	-0.4581622892802905	6.7	3.152191763600476e-27
0.1	0.2	0.1	5	1	5	2	1	0.7076666666666667	-0.448537459414229	6.7	9.081825634593464e-33
0.1	0.2	0.1	5	1	5	2	1	0.8073333333333333	-0.43790392245796833	6.7	2.6165780207150117e-38
0.1	0.2	0.1	5	1	5	2	1	0.907	-0.4261559632967505	6.7	7.538661073176795e-44
0.1	0.2	0.1	5	1	5	2	1	1.0066666666666666	-0.413176787598077	6.7	2.171974629699826e-49
0.1	0.2	0.1	5	1	5	2	1	1.1063333333333334	-0.39883736068100467	6.7	6.2577077630465975e-55
0.1	0.2	0.1	5	1	5	2	1	1.206	-0.3829951246959356	6.7	1.802917304476372e-60
0.1	0.2	0.1	5	1	5	2	1	1.3056666666666668	-0.3654925813615288	6.7	5.194411324183867e-66
0.1	0.2	0.1	5	1	5	2	1	1.4053333333333333	-0.3461557261687703	6.7	1.4965694176775801e-71
0.1	0.2	0.1	5	1	5	2	1	1.5050000000000001	-0.3247923184855757	6.7	4.311787962382141e-77
0.1	0.2	0.1	5	1	5	2	1	1.6046666666666667	-0.30118997036387646	6.7	1.2422755144492342e-82
0.1	0.2	0.1	5	1	5	2	1	1.7043333333333333	-0.2751140350487395	6.7	3.579138091353426e-88
0.1	0.2	0.1	5	1	5	2	1	1.804	-0.24630527419777665	6.7	1.0311906922399678e-93
0.1	0.2	0.1	5	1	5	2	1	1.9036666666666666	-0.21447728061910737	6.7	2.970978533438687e-99
0.1	0.2	0.1	5	1	5	2	1	2.0033333333333334	-0.179313630905588	6.7	8.559729555917269e-105
0.1	0.2	0.1	5	1	5	2	1	2.1029999999999998	-0.14046473965773493	6.7	2.4661561585113314e-110
0.1	0.2	0.1	5	1	5	2	1	2.2026666666666666	-0.09754438402106541	6.7	7.105278453521308e-116
0.1	0.2	0.1	5	1	5	2	1	2.3023333333333333	-0.05012586398595403	6.7	2.047112131477931e-121
0.1	0.2	0.1	5	1	5	2	1	2.4019999999999997	0.0022622397230282476	6.7	5.897964599497859e-127
0.1	0.2	0.1	5	1	5	2	1	2.5016666666666665	0.06014075234195676	6.7	1.6992711772859213e-132
0.1	0.2	0.1	5	1	5	2	1	2.6013333333333333	0.12408508294014747	6.7	4.895794956450772e-138
0.1	0.2	0.1	5	1	5	2	1	2.7009999999999996	0.19473094494720705	6.7	1.4105346207244683e-143
0.1	0.2	0.1	5	1	5	2	1	2.8006666666666664	0.2727806762061305	6.7	4.063911854888182e-149
0.1	0.2	0.1	5	1	5	2	1	2.900333333333333	0.35901022138432387	6.7	1.170859567829551e-154
0.1	0.2	0.1	5	1	5	2	1	3.0	0.4027022850505293	6.7	3.373380566630728e-160
0.1	0.2	0.1	7.5	1	0.1	1	0	0.01	-0.4975735662761627	18.0	0.1630253696717145
0.1	0.2	0.1	7.5	1	0.1	1	0	0.10966666666666666	-0.4942042283163674	18.0	4.696947687226146e-07
0.1	0.2	0.1	7.5	1	0.1	1	0	0.20933333333333334	-0.4883572058983197	18.0	1.3532444441600713e-12
0.1	0.2	0.1	7.5	1	0.1	1	0	0.309	-0.48189688147482884	18.0	3.8988522921608305e-18
0.1	0.2	0.1	7.5	1	0.1	1	0	0.4086666666666667	-0.47475949832343983	18.0	1.1233040166311271e-23
0.1	0.2	0.1	7.5	1	0.1	1	0	0.5083333333333333	-0.4668740989379499	18.0	3.236367574931389e-29
0.1	0.2	0.1	7.5	1	0.1	1	0	0.608	-0.4581622892802905	18.0	9.324345791515832e-35
0.1	0.2	0.1	7.5	1	0.1	1	0	0.7076666666666667	-0.448537459414229	18.0	2.6864508566089626e-40
0.1	0.2	0.1	7.5	1	0.1	1	0	0.8073333333333333	-0.43790392245796833	18.0	7.739972719096017e-46
0.1	0.2	0.1	7.5	1	0.1	1	0	0.907	-0.4261559632967505	18.0	2.2299748214255393e-51
0.1	0.2	0.1	7.5	1	0.1	1	0	1.0066666666666666	-0.413176787598077	18.0	6.424812960804336e-57
0.1	0.2	0.1	7.5	1	0.1	1	0	1.1063333333333334	-0.39883736068100467	18.0	1.851062226564962e-62
0.1	0.2	0.1	7.5	1	0.1	1	0	1.206	-0.3829951246959356	18.0	5.333122360945384e-68
0.1	0.2	0.1	7.5	1	0.1	1	0	1.3056666666666668	-0.3654925813615288	18.0	1.5365336566559066e-73
0.1	0.2	0.1	7.5	1	0.1	1	0	1.4053333333333333	-0.3461557261687703	18.0	4.4269295137978496e-79
0.1	0.2	0.1	7.5	1	0.1	1	0	1.5050000000000001	-0.3247923184855757	18.0	1.2754491146510985e-84
0.1	0.2	0.1	7.5	1	0.1	1	0	1.6046666666666667	-0.30118997036387646	18.0	3.674715034413808e-90
0.1	0.2	0.1	7.5	1	0.1	1	0	1.7043333333333333	-0.2751140350487395	18.0	1.0587275046124277e-95
0.1	0.2	0.1	7.5	1	0.1	1	0	1.804	-0.24630527419777665	18.0	3.050315244925198e-101
0.1	0.2	0.1	7.5	1	0.1	1	0	1.9036666666666666	-0.21447728061910737	18.0	8.78830771174632e-107
